timestamp,value,,Date,Lowest value
02/02/2015 22:05,44.57059147,,,
02/02/2015 22:40,45.74864188,,,
02/02/2015 22:45,46.23695294,,,
02/02/2015 22:50,46.21253739,,,
02/02/2015 22:55,46.40786181,,,
02/02/2015 23:00,46.52993957,,,
02/02/2015 23:05,46.62760178,,,
02/02/2015 23:25,44.59500702,,,
02/02/2015 23:30,44.96124031,,,
03/02/2015 00:05,41.12189465,,,
03/02/2015 00:10,41.31721907,,,
03/02/2015 00:15,41.53695904,,,
03/02/2015 00:30,43.06903498,,,
03/02/2015 00:50,45.72422633,,,
03/02/2015 01:05,44.74150034,,,
03/02/2015 01:15,44.79033144,,,
03/02/2015 01:20,44.3447476,,,
03/02/2015 01:30,45.40072026,,,
03/02/2015 01:35,45.47396692,,,
03/02/2015 02:30,46.3101996,,,
03/02/2015 02:35,46.45669291,,,
03/02/2015 02:40,46.60318623,,,
03/02/2015 02:45,46.85344564,,,
03/02/2015 02:50,46.85344564,,,
03/02/2015 03:05,44.46682537,,,
03/02/2015 03:10,44.27150095,,,
03/02/2015 03:20,45.3274736,,,
03/02/2015 03:25,45.42513581,,,
03/02/2015 03:45,45.18098028,,,
03/02/2015 03:50,45.40072026,,,
03/02/2015 03:55,45.15656473,,,
03/02/2015 04:00,45.55331746,,,
03/02/2015 04:25,40.82280413,,,
03/02/2015 04:30,40.84721968,,,
03/02/2015 04:35,40.87163523,,,
03/02/2015 04:40,40.79838857,,,
03/02/2015 04:45,40.50540194,,,
03/02/2015 04:50,40.45046695,,,
03/02/2015 04:55,40.42605139,,,
03/02/2015 05:00,40.37722029,,,
03/02/2015 05:05,40.30397363,,,
03/02/2015 05:10,40.25514253,,,
03/02/2015 05:20,39.80955869,,,
03/02/2015 05:25,39.80955869,,,
03/02/2015 05:30,39.76072758,,,
03/02/2015 05:35,39.56540316,,,
03/02/2015 05:40,39.19306598,,,
03/02/2015 05:45,39.16865043,,,
03/02/2015 05:50,39.19306598,,,
03/02/2015 05:55,39.09540377,,,
03/02/2015 06:00,39.07098822,,,
03/02/2015 06:05,38.8207288,,,
03/02/2015 06:10,38.86955991,,,
03/02/2015 06:15,38.84514436,,,
03/02/2015 06:20,38.8207288,,,
03/02/2015 06:25,38.79631325,,,
03/02/2015 06:30,38.72306659,,,
03/02/2015 06:45,37.73423671,,,
03/02/2015 06:50,37.95397668,,,
03/02/2015 06:55,38.10657389,,,
03/02/2015 07:00,38.22865165,,,
03/02/2015 07:05,37.83189892,,,
03/02/2015 07:10,38.02722334,,,
03/02/2015 07:15,38.15540499,,,
03/02/2015 07:20,38.22865165,,,
03/02/2015 07:25,38.27748276,,,
03/02/2015 07:30,37.83189892,,,
03/02/2015 07:35,38.02722334,,,
03/02/2015 07:40,38.15540499,,,
03/02/2015 07:45,38.22865165,,,
03/02/2015 07:50,38.27748276,,,
03/02/2015 07:55,38.05163889,,,
03/02/2015 08:00,38.17982055,,,
03/02/2015 08:05,38.27748276,,,
03/02/2015 08:10,38.30189831,,,
03/02/2015 08:15,38.39956052,,,
03/02/2015 08:20,38.44839163,,,
03/02/2015 08:25,38.10657389,,,
03/02/2015 08:30,38.22865165,,,
03/02/2015 08:35,38.35072941,,,
03/02/2015 08:40,38.44839163,,,
03/02/2015 08:45,38.55215772,,,
03/02/2015 08:50,38.30189831,,,
03/02/2015 08:55,38.42397607,,,
03/02/2015 09:00,38.55215772,,,
03/02/2015 09:05,38.60098883,,,
03/02/2015 09:10,38.60098883,,,
03/02/2015 09:15,38.60098883,,,
03/02/2015 09:30,37.78306781,,,
03/02/2015 09:35,38.05163889,,,
03/02/2015 09:40,38.39956052,,,
03/02/2015 09:45,37.95397668,,,
03/02/2015 10:05,37.97839224,,,
03/02/2015 10:10,38.2530672,,,
03/02/2015 10:15,38.00280779,,,
03/02/2015 10:20,38.2530672,,,
03/02/2015 10:25,38.44839163,,,
03/02/2015 10:30,38.55215772,,,
03/02/2015 10:35,38.74748215,,,
03/02/2015 10:40,38.49722273,,,
03/02/2015 10:45,38.62540438,,,
03/02/2015 10:50,38.69865104,,,
03/02/2015 10:55,38.84514436,,,
03/02/2015 11:00,39.04657267,,,
03/02/2015 11:05,38.60098883,,,
03/02/2015 11:10,38.79631325,,,
03/02/2015 11:15,38.89397546,,,
03/02/2015 11:20,38.91839102,,,
03/02/2015 11:25,39.04657267,,,
03/02/2015 11:30,38.89397546,,,
03/02/2015 11:35,39.02215711,,,
03/02/2015 11:40,39.07098822,,,
03/02/2015 11:45,39.11981932,,,
03/02/2015 11:50,39.16865043,,,
03/02/2015 11:55,39.21748154,,,
03/02/2015 12:00,38.84514436,,,
03/02/2015 12:05,38.99774156,,,
03/02/2015 12:10,39.02215711,,,
03/02/2015 12:15,39.09540377,,,
03/02/2015 12:20,39.11981932,,,
03/02/2015 12:25,38.84514436,,,
03/02/2015 12:30,38.94280657,,,
03/02/2015 12:35,38.99774156,,,
03/02/2015 12:40,39.04657267,,,
03/02/2015 12:45,39.04657267,,,
03/02/2015 12:50,38.69865104,,,
03/02/2015 12:55,38.8207288,,,
03/02/2015 13:00,38.94280657,,,
03/02/2015 13:05,38.99774156,,,
03/02/2015 13:10,39.04657267,,,
03/02/2015 13:20,37.5816395,,,
03/02/2015 13:30,38.60098883,,,
03/02/2015 13:35,39.02215711,,,
03/02/2015 13:40,39.4921565,,,
03/02/2015 13:45,39.26631264,,,
03/02/2015 13:50,39.61423427,,,
03/02/2015 13:55,39.71189648,,,
03/02/2015 14:00,39.83397424,,,
03/02/2015 14:05,40.08423366,,,
03/02/2015 14:10,39.96215589,,,
03/02/2015 14:20,40.74955747,,,
03/02/2015 14:25,40.79838857,,,
03/02/2015 14:55,44.17383874,,,
03/02/2015 15:00,44.46682537,,,
03/02/2015 15:05,44.64383812,,,
03/02/2015 15:15,46.04162852,,,
03/02/2015 15:20,46.33461515,,,
03/02/2015 15:25,46.16370628,,,
03/02/2015 15:30,45.99279741,,,
03/02/2015 15:40,43.80760544,,,
03/02/2015 15:45,44.27150095,,,
03/02/2015 15:50,44.54617591,,,
03/02/2015 16:10,44.02734542,,,
03/02/2015 16:25,46.67643289,,,
03/02/2015 16:30,46.38344626,,,
03/02/2015 16:40,50.85759629,,,
03/02/2015 16:45,51.29707624,,,
03/02/2015 17:20,46.11487518,,,
03/02/2015 17:25,46.45669291,,,
03/02/2015 17:35,45.57773302,,,
03/02/2015 17:45,48.58694989,,,
03/02/2015 17:55,47.73240554,,,
03/02/2015 18:00,47.43941891,,,
03/02/2015 18:15,47.92772996,,,
03/02/2015 18:20,47.85448331,,,
03/02/2015 18:25,47.78123665,,,
03/02/2015 18:30,47.51266557,,,
03/02/2015 18:35,47.12201672,,,
03/02/2015 18:40,47.07318562,,,
03/02/2015 18:45,46.99993896,,,
03/02/2015 18:50,47.02435451,,,
03/02/2015 18:55,46.9266923,,,
03/02/2015 19:05,44.66825368,,,
03/02/2015 19:15,49.44149423,,,
03/02/2015 19:20,49.88097418,,,
03/02/2015 19:25,50.0762986,,,
03/02/2015 19:30,50.19837637,,,
03/02/2015 19:40,49.78331197,,,
03/02/2015 19:45,49.83214308,,,
03/02/2015 20:00,52.59110053,,,
03/02/2015 20:05,52.51785387,,,
03/02/2015 20:10,52.63993164,,,
03/02/2015 20:15,52.346945,,,
03/02/2015 20:55,45.15656473,,,
03/02/2015 21:00,45.10773363,,,
03/02/2015 21:05,45.01007142,,,
03/02/2015 21:10,44.98565586,,,
03/02/2015 21:15,44.74150034,,,
03/02/2015 21:20,44.61942257,,,
